Gender,10percentage,12percentage,CollegeTier,Degree,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1,58.0,69.0,2,1,70.0,0,565,535,545,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-2.8903,0.6568,-0.1988,0.4148,-1.0774,605000
1,73.73,72.5,2,2,65.0,0,535,645,435,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-2.1175,-0.4353,-0.9245,-1.2303,-1.0774,180000
1,77.8,78.0,2,1,76.0,0,640,520,570,0.112139438207403,-1,228,-1,-1,-1,-1,-1,1.5644,0.8784,-0.9122,-2.643,-1.8189,315000
1,89.0,75.0,2,1,76.6,0,545,445,625,0.376059586651545,395,300,-1,-1,-1,340,-1,0.6646,-0.7473,-1.5051,1.1199,-0.1295,490000
2,86.92,76.0,2,1,72.0,0,535,580,445,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.1644,-0.4536,0.4711,-1.6289,0.8637,340000
1,80.88,66.3,2,2,90.0,0,535,530,450,-1.0,415,-1,-1,-1,-1,-1,-1,0.99,1.2114,0.01,-1.3753,0.8637,145000
2,90.0,79.4,2,1,83.02,0,545,585,425,0.991230625262871,475,-1,592,-1,-1,-1,-1,0.7027,0.7119,1.547,-0.6147,1.0554,300000
2,81.7,88.7,2,1,75.35,0,335,530,430,0.842248322257836,505,-1,469,-1,-1,-1,-1,0.99,0.8784,0.9322,-1.3753,0.2889,320000
1,91.0,84.0,2,1,76.0,1,675,415,735,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.3555,0.8128,-0.6343,-0.4078,0.5419,400000
2,89.92,77.0,2,1,76.5,0,525,415,385,-1.0,-1,-1,-1,-1,-1,-1,-1,0.6646,1.5928,0.8171,0.2973,0.8973,480000
1,60.8,66.66,2,2,74.74,1,465,585,515,0.911395278391328,545,-1,500,-1,-1,-1,-1,0.8463,1.0449,-1.0659,-1.6289,0.6721,250000
1,83.0,73.0,2,1,85.2,1,585,665,635,0.376059586651545,535,300,-1,-1,-1,-1,-1,0.51,0.9688,0.8171,-0.5253,0.6603,200000
2,70.0,67.0,2,1,72.89,0,370,425,430,0.144789889482462,325,-1,284,-1,-1,-1,-1,0.4155,0.3789,1.0859,0.2727,0.2889,220000
1,81.0,86.1,2,1,98.4,0,454,495,464,0.910770164246022,505,433,-1,-1,-1,-1,-1,0.9737,0.6568,0.2366,-1.1128,0.1864,380000
1,86.16,70.08,2,1,63.13,0,455,595,500,0.207392169717661,225,260,-1,-1,-1,-1,-1,0.99,1.0449,1.7007,-2.0092,0.2889,315000
1,53.3,68.4,2,1,70.82,0,325,400,680,0.23780283983757,445,-1,315,-1,-1,-1,-1,-1.0208,0.0459,-0.1437,1.4136,0.2889,260000
2,82.83,75.16,2,1,75.72,0,405,435,345,0.824666400671332,355,400,-1,-1,-1,-1,-1,-1.4992,-0.5523,-1.5776,1.3549,-0.9194,200000
2,59.0,69.0,2,2,74.0,0,275,415,310,0.0800552813405495,315,-1,253,-1,-1,-1,-1,0.5591,0.2124,0.3174,0.5262,-0.2859,120000
1,66.8,59.9,2,1,65.4,0,265,520,370,0.694479327708463,-1,366,-1,-1,-1,-1,-1,-1.4606,-0.2793,-0.9245,1.0611,-0.7615,110000
1,77.2,65.2,2,1,66.7,0,555,630,620,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.4517,-0.4536,0.4711,-1.6289,0.4805,300000
1,91.5,98.7,2,1,74.26,1,485,585,745,-1.0,435,-1,-1,-1,-1,-1,-1,0.0464,-2.7754,-1.2148,0.6498,-0.7615,410000
1,58.0,47.2,2,2,75.0,0,395,404,385,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.1283,1.4368,1.3977,-0.1727,0.1864,150000
1,90.2,79.4,2,1,63.2,0,545,435,470,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.4463,0.3789,0.7785,0.0192,-0.6692,300000
1,52.5,51.6,1,1,66.66,1,475,445,585,0.538386892985096,405,333,-1,-1,-1,-1,-1,-0.5719,0.3448,-0.0537,1.3549,1.1343,320000
1,62.34,62.26,2,1,58.35,1,435,375,395,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,1.2374,0.8183,235000
2,78.0,81.0,2,1,82.0,0,465,585,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.2009,0.0328,0.5269,-1.2303,0.6603,415000
1,72.0,57.0,2,1,66.24,0,415,495,475,0.10487135986097,275,-1,-1,-1,-1,-1,-1,-0.1082,-0.5523,-0.598,-0.6428,-0.9194,270000
1,61.5,64.4,2,1,65.64,0,405,475,515,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.6538,-0.5913,-0.4891,0.2973,-0.9194,280000
2,62.6,68.04,2,1,71.1,0,545,495,415,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.3027,0.7119,-1.6807,-0.1076,0.8637,220000
2,85.0,93.0,2,1,70.0,0,445,465,585,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,-0.1988,0.0623,0.5024,520000
1,72.0,70.0,2,1,72.0,0,455,575,445,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.0464,0.5008,0.2366,-0.7603,-0.2875,200000
2,73.4,82.8,2,1,74.28,0,345,450,370,0.0587928000083534,345,200,-1,-1,-1,446,-1,0.8463,1.0449,0.7785,0.5262,0.4805,85000
1,59.0,72.0,2,1,72.0,0,475,375,315,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,1.23732999999999,-2.0648,250000
1,79.6,70.2,2,1,77.94,0,555,645,750,0.655766942617211,435,-1,-1,-1,-1,366,-1,-1.4517,0.3789,0.3174,-0.995,-0.0943,325000
1,76.2,72.8,2,1,78.0,1,445,495,585,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.2628,-0.2793,-1.3599,0.5323,-0.7615,500000
1,76.7,85.5,2,1,81.0,1,595,375,370,0.486747008438193,475,-1,376,-1,-1,-1,-1,-0.7335,0.0459,-0.1437,-0.4879,-0.8608,240000
1,83.0,81.0,2,1,65.21,1,510,305,310,0.694479327708463,405,366,-1,-1,286,260,-1,-1.0208,-0.6201,-0.1437,1.4136,-0.0943,105000
2,75.2,73.8,2,2,64.5,1,615,665,535,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-2.5811,-0.0842,-1.5776,1.8249,-0.9194,240000
1,84.0,84.0,2,1,78.0,0,490,480,525,-1.0,405,-1,-1,-1,-1,-1,-1,-0.0154,0.7119,0.1637,0.7798,-0.8608,350000
2,74.62,70.0,2,1,75.0,1,515,435,375,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.8578,0.9688,1.1074,-0.349,0.8183,300000
1,63.0,66.0,2,1,61.3,0,465,575,545,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.2782,0.1888,-0.344,0.44423,-0.1295,240000
1,88.6,94.7,2,1,75.4,0,465,570,520,0.911395278391328,635,-1,500,-1,-1,-1,-1,1.5644,1.2114,-0.7585,-2.136,-1.4356,400000
1,80.0,74.53,2,1,68.0,1,385,345,425,0.229481754911755,275,266,-1,-1,-1,-1,-1,-0.4173,0.3448,0.3817,-0.6428,0.9763,200000
1,60.2,60.8,2,1,62.42,0,485,405,345,0.144789889482462,405,-1,284,-1,-1,-1,-1,1.1283,0.9688,0.9623,0.41483,0.0679,95000
1,72.0,71.6,2,1,62.0,0,425,345,365,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.3555,0.5008,-0.344,-0.4078,-0.1295,180000
1,86.6,81.5,2,1,78.0,1,500,560,470,0.837620725714257,345,-1,-1,-1,500,-1,-1,0.7027,-0.4536,-1.2196,-0.8682,-0.8608,265000
1,82.87,60.42,2,1,67.77,0,420,400,545,0.255778193719394,-1,-1,-1,-1,-1,-1,292,-0.4463,-1.1196,-0.9122,1.1601,-2.2021,300000
1,91.3,91.2,2,1,70.0,1,520,605,855,0.229481754911755,315,266,407,-1,-1,393,-1,-0.0154,0.8784,-0.6048,-0.995,0.4805,350000
1,68.83,62.0,2,1,73.2,1,290,385,405,0.842248322257836,385,-1,469,-1,-1,-1,-1,1.2772,0.7119,1.547,-0.1076,1.0554,220000
1,67.0,62.0,2,1,71.0,0,520,305,355,0.0409993103614119,365,-1,223,-1,-1,-1,-1,-1.308,-0.2871,-0.2974,0.3995,-1.8189,310000
1,76.0,84.0,2,1,64.0,0,544,535,485,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.7794,1.3549,1.2923,525000
2,61.0,67.0,2,1,79.0,0,455,460,510,0.899843843549198,544,-1,-1,-1,-1,-1,-1,-0.7335,-0.7866,0.7785,-1.3753,0.2889,150000
1,87.0,79.9,2,1,66.67,0,350,445,295,0.328746378624932,-1,-1,-1,346,-1,-1,-1,1.5644,-1.1196,0.4711,1.1601,0.4805,175000
1,87.0,90.6,2,1,69.04,0,325,535,505,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.6646,0.1888,0.2366,0.0623,0.1864,490000
1,77.16,71.0,2,1,72.22,0,685,545,525,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.3447,0.8128,0.3817,-1.4653,0.8183,460000
1,71.2,85.5,2,1,74.0,1,625,520,325,0.0587928000083534,335,200,-1,-1,-1,393,-1,-0.159,0.8784,0.3174,1.2869,0.8637,330000
1,83.8,63.4,2,1,61.2,1,665,615,515,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,-0.6343,-1.3478,-0.6035,1100000
2,86.5,93.5,2,1,77.8,0,525,495,475,0.684565067658204,-1,-1,223,-1,452,-1,-1,1.7081,0.8784,0.01,-1.3753,0.0973,190000
1,86.0,72.8,1,1,65.89,1,650,640,795,0.207392169717661,-1,260,376,-1,-1,-1,-1,-0.4463,0.0459,0.3174,-0.3612,-1.0524,325000
1,84.8,85.8,2,1,67.0,1,475,605,605,0.229481754911755,425,266,-1,-1,-1,-1,-1,0.0464,-0.1232,-1.0697,1.0024,-0.2875,180000
1,75.0,60.4,2,1,72.0,1,350,445,510,0.557389505646088,-1,324,-1,-1,420,-1,-1,-0.5116,-1.6191,-0.7585,-0.1076,-0.2511,120000
1,87.0,68.0,2,1,69.0,0,475,535,765,0.338786347219528,305,292,-1,-1,-1,-1,-1,1.8517,-1.6191,-1.3733,-1.2486,1.0554,275000
1,64.0,63.33,2,2,71.0,1,415,545,524,-1.0,-1,-1,-1,-1,-1,-1,-1,1.8517,0.2124,2.1617,-2.0092,-0.2859,40000
1,74.0,76.6,2,1,73.6,0,475,575,615,0.958682016566051,-1,-1,-1,538,-1,-1,-1,-0.5719,1.2028,-0.8157,0.41483,-0.2875,410000
1,76.96,70.0,2,1,70.0,1,350,240,210,0.112139438207403,315,228,-1,-1,-1,-1,-1,0.99,-0.9531,1.0859,0.5262,-0.0943,100000
1,68.6,62.6,2,2,74.95,0,325,435,340,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.3027,-1.4526,-0.2974,1.6672,0.8637,50000
1,92.3,95.0,2,1,80.0,0,465,570,680,0.694479327708463,485,366,-1,-1,-1,-1,-1,1.1336,1.5293,0.3034,-1.8824,0.9404,485000
1,90.6,78.0,1,1,62.0,0,710,565,690,0.338786347219528,395,292,-1,-1,-1,-1,-1,-1.0208,0.3789,-1.2196,-0.995,-0.0943,240000
1,68.0,72.0,2,1,70.0,1,440,425,415,0.622642915849938,455,-1,407,-1,-1,-1,-1,-0.5899,-0.6201,0.1637,0.1459,-0.6692,300000
1,83.6,90.2,2,1,69.3,0,405,480,665,0.649389714846691,345,356,-1,-1,-1,-1,-1,0.5591,-1.1196,-0.9122,-1.5021,-0.6692,330000
1,64.0,61.0,2,1,72.0,0,345,335,275,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.1988,0.17983,-0.0506,100000
2,78.0,53.0,2,1,65.0,0,475,485,525,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.6646,0.8128,-0.344,-0.2902,0.1864,275000
1,86.0,82.83,2,1,68.5,1,455,305,595,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.2828,1.2808,0.0914,0.1798,0.6603,545000
1,67.0,78.0,2,1,80.0,0,450,545,515,0.998876108102859,585,-1,653,-1,-1,-1,-1,-1.8083,-2.4243,-2.0131,-0.0552,-2.9731,120000
1,87.4,86.6,2,1,78.4,1,485,475,620,0.824666400671332,505,400,-1,-1,-1,-1,-1,-0.0154,1.2114,1.0859,-1.2486,0.2889,175000
1,71.13,66.0,2,1,77.7,1,345,495,575,0.985461394326131,-1,500,-1,-1,-1,-1,-1,0.8463,0.0459,1.0859,0.2727,1.6302,120000
1,81.4,74.4,2,1,84.0,1,560,565,455,0.965327157739783,405,-1,-1,-1,-1,-1,-1,-0.4463,0.3789,0.7785,0.2727,-0.6692,200000
1,55.0,68.0,2,1,59.0,0,475,415,435,0.486747008438193,385,-1,376,-1,-1,-1,-1,-0.7651,0.0328,0.0914,1.4136,0.0284,180000
1,80.6,80.7,2,1,72.5,0,625,525,635,0.493596387301038,435,324,-1,-1,-1,-1,-1,0.8463,0.8784,1.7007,-0.4879,0.0973,400000
1,76.6,82.2,2,1,72.0,0,520,610,705,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.0208,-0.2871,-0.9122,0.0192,-2.0105,340000
1,76.0,73.0,2,1,64.0,0,464,405,524,0.229481754911755,405,266,-1,-1,-1,366,-1,-0.0696,0.5008,-0.6343,-0.26087,-0.9194,200000
1,62.0,71.0,2,1,67.0,0,425,385,435,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.7465,1.5928,0.8171,-0.4078,0.6603,180000
1,53.0,62.0,2,1,69.0,0,500,360,330,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-0.159,-0.1206,0.4711,0.7798,0.6721,145000
2,87.7,88.5,2,1,85.9,0,695,545,560,0.968237495890543,605,-1,-1,-1,-1,-1,-1,-0.7335,0.7119,0.9322,-0.6147,1.0554,410000
1,78.8,70.4,2,1,73.0,0,465,510,370,0.649389714846691,-1,356,-1,-1,-1,393,-1,1.7081,0.3789,0.7785,-2.136,0.6721,150000
2,88.88,71.0,2,1,87.0,0,365,475,485,0.824666400671332,-1,400,-1,-1,-1,-1,-1,1.4374,1.4368,-0.598,-1.7004,0.1864,160000
1,94.4,94.16,2,1,87.2,0,495,585,585,0.995613796625388,-1,-1,-1,616,-1,-1,-1,-0.3014,0.3448,-0.344,-0.43717,0.3444,495000
1,69.0,61.3,2,1,69.0,0,430,425,295,0.338786347219528,175,292,-1,-1,-1,-1,-1,0.1282,0.5454,-0.6048,0.0192,-1.0524,250000
1,73.8,55.8,2,1,54.0,0,395,405,445,0.376059586651545,-1,300,-1,-1,-1,286,-1,-3.5085,-1.9953,-0.7794,0.2973,-1.3934,600000
1,67.0,81.0,2,1,60.38,1,545,455,515,0.229481754911755,455,266,-1,-1,-1,366,-1,-0.5719,-0.7473,-0.1988,0.0623,-1.3934,360000
1,82.25,83.6,2,1,82.9,1,440,680,665,0.493596387301038,-1,324,-1,-1,-1,393,-1,1.1336,1.2114,0.1637,-2.136,1.247,225000
1,84.0,78.8,1,1,67.27,0,700,640,510,0.996744486852253,675,-1,623,-1,-1,-1,-1,0.8463,0.5454,1.2396,-0.7415,1.0554,450000
2,84.0,77.0,2,1,77.6,1,605,475,325,0.413838255788123,385,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,0.1637,-0.3612,0.0973,150000
2,72.0,69.8,2,1,67.84,0,420,385,440,0.23780283983757,395,-1,315,-1,-1,-1,-1,0.5591,0.3789,0.9322,-0.7415,-0.0943,150000
1,87.33,89.0,2,1,75.4,1,525,415,475,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.8192,0.5008,0.8171,-0.4078,0.1864,560000
1,68.14,61.7,2,1,70.4,1,520,575,485,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.0154,0.2124,0.4711,0.1459,0.6721,190000
1,75.2,73.4,2,1,72.4,0,505,575,615,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.9629,-1.0593,-0.7794,0.7673,-0.6035,215000
1,87.0,92.0,2,1,78.0,0,590,545,705,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.2718,0.3789,-0.7585,-0.6147,0.0973,500000
1,62.13,74.0,2,1,65.6,0,475,610,415,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.99,-0.2871,-0.2974,0.5262,-2.3937,95000
2,87.0,96.6,2,1,80.14,0,415,425,675,0.0587928000083534,395,200,-1,-1,-1,366,-1,1.59199999999999,1.5538,-1.5776,-0.8778,-0.9194,325000
2,71.0,75.0,2,1,65.0,0,415,555,435,0.376059586651545,335,300,-1,-1,-1,-1,-1,0.6646,-1.0593,0.2366,-1.1128,0.6603,560000
1,72.36,80.83,2,1,63.0,1,370,460,340,0.538386892985096,455,333,-1,-1,-1,-1,-1,-0.159,-0.6201,-0.2974,-1.1218,0.0973,230000
1,63.0,69.32,2,1,71.0,0,335,350,345,0.0800552813405495,355,-1,253,-1,-1,-1,-1,1.1336,1.2114,0.6248,-1.2486,1.247,180000
1,81.0,79.0,2,1,70.02,0,570,585,470,0.824666400671332,455,400,-1,-1,-1,-1,-1,-1.0208,0.0459,1.547,0.3995,0.8637,375000
1,57.0,55.0,2,2,60.0,1,395,270,295,-1.0,-1,-1,-1,-1,-1,-1,-1,0.8463,1.0449,-1.2196,0.7798,-0.0943,95000
2,82.0,86.0,2,1,81.0,0,405,375,585,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.59199999999999,1.5928,1.2525,-1.1128,-0.6035,120000
1,68.8,68.7,2,1,67.0,0,545,485,505,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.51,0.8128,0.5269,1.0024,-0.4455,240000
1,83.83,79.83,2,1,72.16,0,475,465,565,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.9629,0.1498,0.925999999999999,0.53233,-0.4455,390000
1,92.2,88.6,2,1,74.2,0,580,655,705,0.557389505646088,415,-1,-1,-1,420,-1,-1,0.5591,0.0459,0.3174,-0.8682,-0.0943,450000
1,73.5,81.0,2,1,73.8,1,415,445,615,0.376059586651545,155,300,-1,-1,-1,286,-1,-1.1901,0.9688,0.3817,0.0623,0.8183,330000
1,76.5,69.0,1,2,64.2,0,635,585,665,0.356536487724475,505,-1,346,-1,-1,-1,-1,1.5644,0.0459,1.2396,-1.2486,0.4805,300000
1,82.8,80.4,1,1,80.7,0,475,545,585,0.824666400671332,-1,400,-1,-1,-1,-1,-1,-0.1082,-1.2153,-1.3599,-0.6428,-0.1295,435000
2,78.0,82.0,2,1,61.0,0,405,465,425,0.0233121682429863,345,166,-1,-1,-1,-1,-1,0.2009,0.8128,-0.344,-0.5253,0.6603,50000
1,67.5,63.6,2,1,61.65,0,545,425,605,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.7264,-0.4353,-0.0537,-0.0552,0.1864,180000
2,90.0,74.0,2,1,75.0,0,520,545,450,0.649389714846691,455,356,-1,-1,-1,-1,-1,0.4155,1.0449,-0.1437,-1.2486,-0.4776,305000
1,80.5,95.0,2,1,77.37,0,505,615,625,0.273500330399518,-1,-1,-1,332,-1,-1,-1,0.8192,1.5928,0.672,3.235,-0.8799,550000
1,69.2,71.2,2,1,67.46,0,425,535,555,0.376059586651545,-1,300,-1,-1,-1,340,-1,-1.6538,1.1248,0.8171,-0.0552,-0.406,300000
1,77.4,72.48,2,1,54.75,1,415,475,455,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.5719,-0.5913,-0.7794,-0.5253,0.3444,220000
1,81.9,72.0,2,1,71.9,0,465,415,485,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.308,-0.4536,0.01,0.1459,-1.0524,325000
2,82.7,91.0,2,1,73.0,0,490,435,560,0.0800552813405495,425,-1,253,-1,-1,-1,-1,0.4155,1.2114,0.4711,-0.4879,0.2889,320000
1,71.0,62.0,2,1,73.0,0,570,495,595,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.5899,-0.4536,-0.6048,0.9066,-0.4776,345000
2,90.0,93.0,2,1,83.7,1,425,515,395,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.3555,-0.2793,0.2366,1.4724,0.5419,115000
1,91.3,88.9,2,1,74.86,1,525,545,560,0.486747008438193,455,-1,376,-1,-1,-1,-1,-1.0208,0.7119,0.4711,-0.2344,0.2889,180000
1,70.2,55.0,2,2,87.0,0,425,485,345,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.7264,-1.0593,-1.0697,0.7673,-2.3017,310000
1,59.3,60.4,2,1,67.1,0,495,635,405,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.4374,0.5008,1.3977,0.2973,-0.2875,435000
1,78.0,76.6,1,1,75.0,0,590,555,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889,325000
1,82.0,69.4,2,1,71.8,0,645,595,655,0.953899775079926,635,-1,530,-1,-1,-1,-1,0.1282,0.5454,-1.3733,-1.2486,0.6721,320000
1,83.75,74.8,2,1,75.9,1,660,630,680,0.77657832422745,-1,-1,-1,-1,-1,393,-1,-0.8772,-0.2871,-2.1418,0.2727,-0.6692,325000
2,94.24,89.67,2,1,78.24,1,555,495,465,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.4173,0.9688,0.5269,1.2374,0.1864,600000
2,73.8,92.9,2,1,71.9,1,545,520,545,0.206710618336758,325,-1,-1,313,-1,-1,-1,0.5591,1.0449,1.2396,-0.8682,0.0973,345000
1,71.84,66.83,2,1,70.35,0,640,615,585,0.974396112538398,615,-1,-1,-1,-1,-1,-1,0.1282,0.2124,-0.9122,1.0333,-0.0943,325000
1,82.0,91.9,2,1,63.0,0,495,505,625,0.925140311588387,-1,-1,-1,512,-1,-1,-1,0.3555,0.3002,-0.824,-0.99527,-0.1295,255000
1,56.5,56.8,1,2,79.29,1,370,525,545,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-0.7335,-0.9531,-1.6807,0.3995,-1.0524,100000
1,67.0,60.44,2,1,72.0,0,455,455,380,0.23780283983757,455,-1,315,-1,-1,-1,-1,1.5644,1.5444,0.7785,0.1459,0.8637,185000
1,82.0,65.0,2,2,66.39,0,515,585,535,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.8171,-0.9953,0.1864,300000
1,56.0,58.4,2,1,55.0,0,404,285,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.9629,-1.2543,-0.2714,0.0623,-0.2875,190000
1,75.0,56.0,2,1,72.0,0,465,365,475,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.9737,0.2668,-1.7954,-1.4653,-0.2875,120000
1,87.68,75.0,2,1,69.0,1,415,425,280,-1.0,435,-1,346,-1,-1,-1,-1,0.2718,-0.4536,0.7785,-2.5163,-0.2859,200000
2,74.0,78.0,2,1,75.0,0,415,545,510,0.486747008438193,335,-1,376,-1,-1,-1,-1,1.2772,1.2114,0.01,-1.1218,0.4805,180000
2,76.18,86.33,2,1,73.46,0,485,545,385,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923,170000
1,76.0,71.0,2,1,70.0,0,345,475,625,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.3555,1.2808,1.3977,-0.9953,-0.2875,370000
1,79.68,65.83,2,1,79.4,0,435,554,515,0.490636955889964,-1,-1,-1,383,-1,-1,-1,-1.8083,-0.9033,-1.0697,0.2973,-0.406,155000
2,78.72,69.88,2,1,70.42,1,450,410,320,0.744758354008939,445,-1,438,-1,-1,-1,-1,-0.159,0.0459,-0.4511,-0.3612,-0.0943,200000
1,86.2,91.33,2,1,84.0,1,465,415,530,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.272,-0.9033,-0.6343,0.4148,-1.4724,400000
1,64.0,66.5,2,1,70.52,1,395,570,430,0.356536487724475,415,-1,346,-1,-1,-1,-1,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,200000
1,88.83,97.2,2,1,75.0,1,485,585,695,0.910770164246022,475,433,-1,-1,-1,-1,-1,-0.5719,0.7348,0.3817,0.1798,-0.4455,530000
2,79.33,71.0,2,1,70.08,0,405,470,450,0.493596387301038,325,324,-1,-1,-1,-1,-1,1.4208,0.2124,0.4711,-0.995,0.8637,150000
1,90.4,65.0,2,1,80.3,1,615,620,750,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.1988,0.7086,-0.7615,375000
1,82.4,72.0,2,1,64.06,0,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721,225000
1,77.0,66.0,2,1,64.25,1,770,565,430,0.744758354008939,555,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.1637,-0.3612,1.0554,240000
1,84.6,70.4,2,1,75.0,0,580,625,545,0.536782666535172,-1,-1,-1,-1,-1,-1,356,1.5644,1.7109,0.7785,-0.8682,1.247,375000
1,91.8,82.7,1,1,75.39,1,580,640,720,0.971663490820888,-1,-1,-1,553,-1,-1,-1,-0.159,0.8784,0.3174,0.2727,0.4805,180000
1,78.25,74.6,2,1,78.6,1,720,450,590,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.8772,0.7119,0.4711,-0.1076,0.6721,520000
2,70.0,69.0,2,1,76.11,0,565,445,625,-1.0,465,-1,-1,-1,-1,-1,-1,0.1282,0.0459,0.3174,0.2727,0.2889,365000
1,87.0,75.0,2,1,68.62,0,560,555,535,0.622642915849938,535,-1,407,-1,-1,-1,-1,-0.5899,-0.9531,0.01,0.0192,-1.0524,240000
1,69.5,64.4,2,2,68.0,0,435,575,415,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,0.6178,-0.7068,-0.17277,0.3444,520000
1,83.14,58.0,2,1,69.94,0,595,435,475,-1.0,265,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444,120000
1,87.0,92.5,2,1,75.64,0,570,645,870,0.985461394326131,415,500,-1,-1,553,-1,-1,0.7027,-0.1206,-0.1437,-2.0092,-1.4356,450000
1,84.75,75.6,2,1,94.7,1,510,545,780,0.538386892985096,-1,333,-1,-1,-1,446,-1,0.2718,-0.6201,-0.6048,0.7798,0.0973,325000
1,75.0,75.0,2,1,70.0,0,555,545,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,1.2828,1.5928,0.2366,-1.2303,0.6603,420000
1,68.0,70.0,2,1,64.0,0,395,555,475,0.0800552813405495,525,-1,253,-1,-1,-1,-1,0.2718,1.3779,0.1637,-0.7415,0.8637,95000
1,75.0,62.8,2,1,64.7,0,555,625,535,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-0.2628,-1.2153,-1.5051,-0.8778,-0.6035,360000
1,83.33,80.3,1,1,76.0,0,720,580,645,0.725984147969479,-1,-1,-1,438,-1,-1,-1,1.2772,1.2114,1.3933,-2.0092,-0.0943,320000
1,91.8,89.0,2,1,66.2,0,675,500,575,0.744758354008939,395,-1,438,-1,-1,-1,-1,0.99,1.7109,0.1637,1.0333,1.247,325000
1,72.0,76.0,2,1,71.32,0,510,535,545,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.2782,1.4368,1.3977,0.0035,0.6603,240000
2,93.6,69.8,2,1,68.57,0,605,485,650,0.953899775079926,365,-1,530,-1,-1,-1,-1,0.5591,1.0449,0.3174,1.2869,0.6721,115000
